id,source_handle,post_url,author,posted_at,raw_content,fetched_at,processed
2067960229543682479,ESPNNBA,https://x.com/ESPNNBA/status/2067960229543682479,ESPN - NBA,2026-06-19T13:18:34Z,"Draymond waited to congratulate LeBron after losing in the Finals a decade ago ðŸ‘

Pure sportsmanship â¤ï¸ https://t.co/lc3hgKTfTJ",,0
2069267280119144608,ShamsCharania,https://x.com/ShamsCharania/status/2069267280119144608,Shams Charania,2026-06-23T03:52:19Z,"Heat president Pat Riley now makes his long-anticipated new landmark acquisition, with Antetokounmpo joining elite Miami pickups such as LeBron James, Shaquille Oâ€™Neal, Chris Bosh, Alonzo Mourning and Jimmy Butler over the past 30-plus years. Riley will pair the two-time NBA MVP and 2021 Finals MVP with Bam Adebayo to lead contention in the Eastern Conference.Â 

After informing teams that they were open for business at the NBA draft combine in May, Bucks general manager Jon Horst landed a haul with the Heatâ€™s offer that brings high-level starting/rotation players and young talent, as well as significant draft capital.",,0
2071343697292046846,TheSteinLine,https://x.com/TheSteinLine/status/2071343697292046846,Marc Stein,2026-06-28T21:23:15Z,"JokiÄ‡ Update, Denver changes, LeBron Latest and much more Sunday's Best all here: https://t.co/xmpW1LrycZ",,0
2071595731811447084,ShamsCharania,https://x.com/ShamsCharania/status/2071595731811447084,Shams Charania,2026-06-29T14:04:45Z,"Golden State Warriors forward Draymond Green is declining his $27.7 million player option to become a free agent, sources tell ESPN. This move gives the Warriors flexibility to pursue LeBron James in free agency and Anthony Davis via trade to form a Big 4. https://t.co/jBVRe1YZ1B",,0
2071610166831976481,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2071610166831976481,Chris Haynes,2026-06-29T15:02:07Z,"LeBron James and Los Angeles Lakers still have yet to have a conversation regarding his future but thatâ€™s expected to change in light of Golden State Warriorsâ€™ strategic maneuvering to position themselves as a landing spot, sources tell me.",,0
2071620044589588629,ESPNNBA,https://x.com/ESPNNBA/status/2071620044589588629,ESPN - NBA,2026-06-29T15:41:22Z,"The Warriors are planning a pursuit of LeBron James in free agency and Anthony Davis via trade this week, league sources told @ShamsCharania, opening up the flexibility for such a possibility after Draymond Green declined his $27.6 million player option Monday morning. https://t.co/XqrVI8okN0",,0
2071651008124506298,ESPNNBA,https://x.com/ESPNNBA/status/2071651008124506298,ESPN - NBA,2026-06-29T17:44:24Z,"""I'm not saying I know, but part of this could be creating leverage for AD and LeBron in both Washington and LA, and then everybody gets paid on a contract.""

@windhorstespn shares a potential alternative option among rumors that Golden State is trying to acquire the two stars ðŸ‘€ https://t.co/9nEdG5OEyL",,0
2071675123157893197,ESPNNBA,https://x.com/ESPNNBA/status/2071675123157893197,ESPN - NBA,2026-06-29T19:20:13Z,"""[LeBron James] wants to play with Steph Curry. ... Steph and LeBron is magic. Steph and LeBron moves the needle.""

@KendrickPerkins LOVES the idea of the two All-Stars teaming up in the Bay ðŸ‘ https://t.co/s2s9VzINQf",,0
2071783404354367581,ESPNNBA,https://x.com/ESPNNBA/status/2071783404354367581,ESPN - NBA,2026-06-30T02:30:30Z,"""Why it's complicated is where Golden State is with salary right now.""

@BobbyMarks42 explores a pathway for the Warriors to pursue LeBron James and Anthony Davis after re-signing Kristaps Porzingis âœï¸ https://t.co/46figJM1o7",,0
2071988062259736871,ShamsCharania,https://x.com/ShamsCharania/status/2071988062259736871,Shams Charania,2026-06-30T16:03:44Z,"BREAKING: LeBron James will continue his NBA career for the 2026-27 season and has informed the Los Angeles Lakers that the franchise can move on without him because he will play elsewhere, Klutch Sports CEO Rich Paul tells ESPN. https://t.co/zzVk6xUVF1",,0
2071988913930187232,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2071988913930187232,Chris Haynes,2026-06-30T16:07:07Z,"BREAKING: LeBron James has informed the Los Angeles Lakers that he will play elsewhere for the 2026-27 season, his agent Rich Paul tells me. https://t.co/JvEmgc0vOv",,0
2071990435266842966,JakeLFischer,https://x.com/JakeLFischer/status/2071990435266842966,Jake Fischer,2026-06-30T16:13:10Z,"Golden State will certainly be pitching LeBron James to join Stephen Curry and Draymond Green with the Warriors. 

From last night: ""Golden State is known to be the league's most interested external suitor for the 41-year-old.""

https://t.co/IbHluEjkvy",,0
2071990632747282690,TheSteinLine,https://x.com/TheSteinLine/status/2071990632747282690,Marc Stein,2026-06-30T16:13:57Z,"The Warriors are at the front of the line in pursuit of LeBron James in free agency and league sources tell @TheSteinLine that Golden State is not operating as though it has a mandate to also pursue an Anthony Davis trade.

More from @JakeLFischer and me: https://t.co/K2otdALX1K",,0
2071992726703263974,TheSteinLine,https://x.com/TheSteinLine/status/2071992726703263974,Marc Stein,2026-06-30T16:22:16Z,"After eight seasons with the Lakers -- his longest singular run with any team -- LeBron James is definitely playing elsewhere in 2026-27, according to his agent Rich Paul.

It'll be LeBron's 24th NBA season and team No. 4 after stints with the Cavaliers (twice), Heat and Lakers.",,0
2071994945024725116,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2071994945024725116,Chris Haynes,2026-06-30T16:31:05Z,"Cleveland Cavaliers have interest in a second reunion with LeBron James with the appeal of the franchiseâ€™s greatest player finishing his career where it all started, league sources tell me.",,0
2071995544147480679,ESPNNBA,https://x.com/ESPNNBA/status/2071995544147480679,ESPN - NBA,2026-06-30T16:33:28Z,"If the Warriors acquire LeBron James, will they be considered championship caliber? ðŸ¤”

@RichEisen and the crew discuss if this move would make Golden State competitive next season on the @RichEisenShow. https://t.co/SmF7oQGl7l",,0
2071998706858053685,ESPNNBA,https://x.com/ESPNNBA/status/2071998706858053685,ESPN - NBA,2026-06-30T16:46:02Z,"There's no stopping LeBron ðŸ˜¤

23 seasons, 4 championships, and 4 MVP awards ðŸ† https://t.co/5x4YQMYNe8",,0
2072006383189283175,TheSteinLine,https://x.com/TheSteinLine/status/2072006383189283175,Marc Stein,2026-06-30T17:16:32Z,"We've already been on the air on @SiriusXMNBA Radio for 40+ minutes ... but it was too chaotic to tweet sooner now that we know LeBron James IS playing next season but NOT staying with the Lakers.

Join @talkhoops and me. 1-to-2 ET

ðŸ“ž: 855-622-5867

ðŸ“»: https://t.co/354jjLn3XW",,0
2072010070267691138,ESPNNBA,https://x.com/ESPNNBA/status/2072010070267691138,ESPN - NBA,2026-06-30T17:31:11Z,LeBron in LA was a time ðŸ˜‚ https://t.co/Tc7GaWzKjm,,0
2072016860300603515,ESPNNBA,https://x.com/ESPNNBA/status/2072016860300603515,ESPN - NBA,2026-06-30T17:58:10Z,"â€œThis was a team, a franchise, a city in deep mourning and disarray after the tragic death of Kobe Bryant. And LeBron was able to bring that team together. â€¦ That is storybook stuff. â€

â€”@mcten on LeBronâ€™s impact with the Lakers â¤ï¸ https://t.co/pTekHxNtZI",,0
2072022253751996892,TheSteinLine,https://x.com/TheSteinLine/status/2072022253751996892,Marc Stein,2026-06-30T18:19:36Z,An IG message from Luka DonÄiÄ‡ to LeBron James after Jamesâ€™ agent Rich Paul announces that the NBAâ€™s all-time leading scorer is leaving the Lakers and plans to chose a new team in free agency: https://t.co/Sfb7K1Ku6c,,0
2072034380860498353,ESPNNBA,https://x.com/ESPNNBA/status/2072034380860498353,ESPN - NBA,2026-06-30T19:07:47Z,"â€œLeBronâ€™s No. 1 priority for this season is happiness. â€¦ Itâ€™s not gonna be necessarily who's got the most money to offer.â€
 
â€”@WindhorstESPN on LeBron's future team ðŸ‘€ https://t.co/IdiSvbIZjb",,0
2072038413537362281,JakeLFischer,https://x.com/JakeLFischer/status/2072038413537362281,Jake Fischer,2026-06-30T19:23:49Z,"Amid LeBron James' impending exit from Los Angeles, sources say the Cavaliers have held ongoing trade conversations regarding veterans Max Strus and Dennis SchrÃ¶der, which could help Cleveland free the space to add James, and also benefit the Cavs' effort to retain Dean Wade.

Full @TheSteinLine notebook here: https://t.co/mVPdVilOWX",,0
2072041578323976411,ESPNNBA,https://x.com/ESPNNBA/status/2072041578323976411,ESPN - NBA,2026-06-30T19:36:23Z,"""The only place that accepts him, embraces him, celebrates him for everything that he is, is Cleveland, Ohio.""

â€”@mcten on where LeBron could play next season âœï¸ https://t.co/ghxkx0jIa9",,0
2072056579910762755,TheSteinLine,https://x.com/TheSteinLine/status/2072056579910762755,Marc Stein,2026-06-30T20:36:00Z,"Gonna be a blast: From 5:45 to 6:45 PM ET, Iâ€™ll be joining @JakeLFischer for an hour on the @BleacherReport NBA Free Agency Special.

With LeBron Jamesâ€™ future at the forefront as the marketplace opens leaguewide.

Join us here: https://t.co/0iveygGLPl",,0
2072082492589310152,ShamsCharania,https://x.com/ShamsCharania/status/2072082492589310152,Shams Charania,2026-06-30T22:18:58Z,Joining @SportsCenter on the next steps for LeBron James -- a free agent now: https://t.co/6On138k7PA,,0
2072088149963247683,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2072088149963247683,Chris Haynes,2026-06-30T22:41:27Z,Sources: LeBron James will be patient and open minded in selecting his next destination but the priority is having a realistic chance at competing for a championship. He remains committed to playing at the highest level.,,0
2072097416623309178,ESPNNBA,https://x.com/ESPNNBA/status/2072097416623309178,ESPN - NBA,2026-06-30T23:18:16Z,"""[LeBron James] knows who has heart and what dogs look like. That's not dogs over there.""

@KendrickPerkins does not want to see LeBron James back on the Cavaliers ðŸ‘€ https://t.co/GcvsCeZ324",,0
2072110133270753596,ESPNNBA,https://x.com/ESPNNBA/status/2072110133270753596,ESPN - NBA,2026-07-01T00:08:48Z,"""If they can get to game 83 healthy, then they have a chance to make some noise.""

â€”@Rjeff24 on how a healthy Warriors squad could be scary with LeBron James ðŸ‘€ https://t.co/ZfHUvFqDqt",,0
2072118826439717224,ESPNNBA,https://x.com/ESPNNBA/status/2072118826439717224,ESPN - NBA,2026-07-01T00:43:20Z,"""Can the Cavs make a move for Jaylen Brown then come to LeBron and say, 'How do you feel about us now?'""

@WindhorstESPN explains how the Cavaliers can try to lure LeBron in free agency ðŸ‘€ https://t.co/ZwOqXFGFu2",,0
2072127377417650317,ESPNNBA,https://x.com/ESPNNBA/status/2072127377417650317,ESPN - NBA,2026-07-01T01:17:19Z,"""Happiness goes with winning, ... at least from the example that I was given in the locker room with LeBron.""

@imanshumpert thinks that a winning team will be a big factor for LeBron in free agency ðŸ€ https://t.co/eL6noHy0Hy",,0
2072132806281498945,ESPNNBA,https://x.com/ESPNNBA/status/2072132806281498945,ESPN - NBA,2026-07-01T01:38:54Z,"How would a LeBron, Giannis and Bam Big 3 work? 

@imanshumpert and @KendrickPerkins break down LeBron's potential fit with the Heat ðŸ‘€ https://t.co/MUgdbJxpn0",,0
2072206136728494490,TheSteinLine,https://x.com/TheSteinLine/status/2072206136728494490,Marc Stein,2026-07-01T06:30:17Z,"Lakers, Warriors, Rockets, Spurs and more. 

The marquee restricted free agents and lots of LeBron.

And more.

All here from @JakeLFischer and me: https://t.co/pIqu7xEoSV",,0
2072311773592506453,ShamsCharania,https://x.com/ShamsCharania/status/2072311773592506453,Shams Charania,2026-07-01T13:30:03Z,"Just in: Free agent Norman Powell has agreed to a two-year, $45 million deal with the Chicago Bulls, sources tell ESPN. Powell joins the Bulls as a potent scorer after an NBA All-Star season in Miami, averaging nearly 22 points over the last two years. https://t.co/7cFk2zFxpD",,0
2072316840865415505,JakeLFischer,https://x.com/JakeLFischer/status/2072316840865415505,Jake Fischer,2026-07-01T13:50:11Z,"We'd expected any Norman Powell-Chicago pact to be a short-term, balloon-style deal similar to what Bruce Brown signed with Indiana a few years back. And Powell's two-year, $45 million Bulls contract indeed has a team option in Y2. 

More @TheSteinLine: https://t.co/fdgvU4oarv",,0
2072407993421889744,ESPNNBA,https://x.com/ESPNNBA/status/2072407993421889744,ESPN - NBA,2026-07-01T19:52:23Z,"""I really feel this in my soul, that LeBron James is waiting to see if the Cavs are really going to do something.""

@KendrickPerkins believes LeBron really wants to go back to Cleveland ðŸ‘€ https://t.co/A88QGtnGYA",,0
2072409762281435611,TheSteinLine,https://x.com/TheSteinLine/status/2072409762281435611,Marc Stein,2026-07-01T19:59:25Z,"The Spursâ€™ deal with Tobias Harris slams the point home, but league sources say San Antonio is not expected to pursue LeBron James.

@BennettDurando reported that Denver, by contrast, IS joining Golden State, Cleveland and Miami in this chase.

More NBA: https://t.co/pIqu7xEoSV https://t.co/vsUQezgXEU",,0
2072452436615217597,TheSteinLine,https://x.com/TheSteinLine/status/2072452436615217597,Marc Stein,2026-07-01T22:48:59Z,And next up: LeBron James choosing a new team.,,0
2072484682101621246,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2072484682101621246,Chris Haynes,2026-07-02T00:57:07Z,Discussing the mega deal involving Jaylen Brown and Paul George along with LeBron James' approach to this free agency for The Association on @NBATV: https://t.co/1eZsNGcLYw,,0
2072909300578635905,JakeLFischer,https://x.com/JakeLFischer/status/2072909300578635905,Jake Fischer,2026-07-03T05:04:24Z,"As the free agent market moves along, sources say Minnesota and Golden State have both pitched the NBAâ€™s top-remaining forward, Rui Hachimura.

More @TheSteinLine on Jaylen Brown, LeBron James, and Jonathan Kuminga: https://t.co/IPoSoDmW13",,0
2073045031250735327,TheSteinLine,https://x.com/TheSteinLine/status/2073045031250735327,Marc Stein,2026-07-03T14:03:45Z,"LeBron Jamesâ€™ agent Rich Paul, on his latest podcast episode, tells Max Kellerman on Game Over that the Knicks â€œhave checked inâ€ and would have been LeBronâ€™s choice in free agency if they hadnâ€™t just won the championship.",,0
2073049386943177050,TheSteinLine,https://x.com/TheSteinLine/status/2073049386943177050,Marc Stein,2026-07-03T14:21:03Z,"After LeBron Jamesâ€™ parting with the Lakers, his agent Rich Paul says on his podcast with Max Kellerman that he has had some level of dialogue with all but two of the NBAâ€™s other 29 teams.",,0
2073142424201830770,ESPNNBA,https://x.com/ESPNNBA/status/2073142424201830770,ESPN - NBA,2026-07-03T20:30:45Z,"Rich Paul, LeBron James' agent, said James is considering a host of teams for his next destination.

Paul displayed a whiteboard of 10 teams during an episode of his ""Game Over"" podcast with Max Kellerman. https://t.co/ZkHhrPKshj",,0
2073514527770198457,JakeLFischer,https://x.com/JakeLFischer/status/2073514527770198457,Jake Fischer,2026-07-04T21:09:22Z,"As one of the â€œrealisticâ€ suitors for LeBron James, the Denver Nuggets, begin their negotiations with restricted free agent Peyton Watson in earnest, sources say Denver is not working under the cap crunch many rival teams once projected. 

More @TheSteinLine: https://t.co/KbHcKXV2Be",,0
2074139354436710818,JakeLFischer,https://x.com/JakeLFischer/status/2074139354436710818,Jake Fischer,2026-07-06T14:32:12Z,"The Warriors have been bracing for a Quinten Post offer sheet for several days, source say, while Golden State remains entrenched in the LeBron James free agency sweepstakes.",,0
2074172953948754369,TheSteinLine,https://x.com/TheSteinLine/status/2074172953948754369,Marc Stein,2026-07-06T16:45:43Z,"New week, new @SiriusXMNBA Radio show: DEALS &amp; DUNKS from 1-to-2 PM ET.

Join @talkhoops and me as we cover LeBron's free agency, Jaylen Brown-to-Philly and all the moves being finalized now that the NBA's annual moratorium was lifted at 12:01 PM ET.

ðŸ“¡: https://t.co/56atIPtsug",,0
2074347959727370353,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2074347959727370353,Chris Haynes,2026-07-07T04:21:07Z,Reporting on what not to expect during this free agency period for LeBron James on @NBATVâ€™s The Association. https://t.co/GwRB8NkrnO,,0
2074889531220746274,ESPNNBA,https://x.com/ESPNNBA/status/2074889531220746274,ESPN - NBA,2026-07-08T16:13:08Z,"16 years ago today, LeBron James shocked the sports world by announcing via a live ESPN special, â€œThe Decisionâ€, that he would be leaving the Cavaliers for the Heat.

Where will he take his talents to next? ðŸ‘€ https://t.co/NgDEMtfzK5",,0
2074941393936503167,ESPNNBA,https://x.com/ESPNNBA/status/2074941393936503167,ESPN - NBA,2026-07-08T19:39:13Z,".@ShamsCharania says LeBron's top three teams appear to be the Cavs, Heat and Sixers ðŸ‘€ https://t.co/D0WUDY3N1h",,0
2074944076068114590,ESPNNBA,https://x.com/ESPNNBA/status/2074944076068114590,ESPN - NBA,2026-07-08T19:49:52Z,"""The Philadelphia sports fan would absolutely love LeBron James, especially if he finished the job.â€

â€”@mcten on LeBron potentially going to the 76ers âœï¸ https://t.co/2Cy3I7sNmW",,0
2075055444414849456,TheSteinLine,https://x.com/TheSteinLine/status/2075055444414849456,Marc Stein,2026-07-09T03:12:25Z,"RT @MaggieGray: New POD with @TheSteinLine!

ðŸ€Everything you NEED to know about LeBron's free agency
ðŸ€What the future holds for the Lakers
ðŸ€The most baffling part of the Celtics trading Jaylen Brown
ðŸ€The SIX NBA people under the most pressure next season
âš½ï¸A CAN'T MISS RANT on the real problem with US soccer 

https://t.co/1ml4uQbaSO",,0
2075284083291361767,TheSteinLine,https://x.com/TheSteinLine/status/2075284083291361767,Marc Stein,2026-07-09T18:20:57Z,RT @MaggieGray: Why NBA teams vying for LeBron James fear the Cleveland Cavaliers according to @TheSteinLine https://t.co/EZWXl8JcJ3,,0
2075304435732074950,ShamsCharania,https://x.com/ShamsCharania/status/2075304435732074950,Shams Charania,2026-07-09T19:41:49Z,Latest on the LeBron James free agency for NBA Today -- including voice note pitches from some interested teams: https://t.co/6FcEKTEasr,,0
2075349556481458394,ESPNNBA,https://x.com/ESPNNBA/status/2075349556481458394,ESPN - NBA,2026-07-09T22:41:07Z,"""Give me home!""

@chiney wants to see LeBron return to Cleveland this summer ðŸ  https://t.co/iTy0ggChLw",,0
2075593653276352683,ESPNNBA,https://x.com/ESPNNBA/status/2075593653276352683,ESPN - NBA,2026-07-10T14:51:04Z,"Sources told @ShamsCharania on Thursday that Rich Paul, LeBron James' agent and the CEO of Klutch Sports, has facilitated team executives in selling their vision to him by sending a voice note for James via Paul. https://t.co/HFjkPV87Yy",,0
2075647965553934402,TheSteinLine,https://x.com/TheSteinLine/status/2075647965553934402,Marc Stein,2026-07-10T18:26:53Z,"MONSTER livestream coming up at 4 PM ET/1 PT on the @BleacherReport app direct from the famed Thomas &amp; Mack.

Joining @JakeLFischer and me on set: Timberwolves coach Chris Finch!

Plus all the NBA free agency (and extensions) latest on Kawhi, LeBron, Wemby and more. https://t.co/WX2vAlScKQ",,0
2075673168824398044,ESPNNBA,https://x.com/ESPNNBA/status/2075673168824398044,ESPN - NBA,2026-07-10T20:07:02Z,"""I just tell him take your time, [and] whenever youâ€™re ready, just let me know.""

â€”Klutch Sports CEO Rich Paul on LeBron's timetable ðŸ‘€ https://t.co/rlaRRqJAuS",,0
2075710772727160939,TheSteinLine,https://x.com/TheSteinLine/status/2075710772727160939,Marc Stein,2026-07-10T22:36:27Z,"Todayâ€™s @BleacherReport live stream from the Thomas & Mack alongside @JakeLFischer began with Timberwolves coach Chris Finch telling us he believes Minnesota is still alive in the LeBron chase. 

And @dru_star has the clip below of me saying LeBron is â€œlooking at Eastern Conference destinations with much more seriousnessâ€ than anticipated before free agency began and that â€œheâ€™s apparently open to going very, very far awayâ€ from where he has played and lived for the past eight seasons.",,0
2075712103261061178,JakeLFischer,https://x.com/JakeLFischer/status/2075712103261061178,Jake Fischer,2026-07-10T22:41:44Z,"Chris Finch confirmed, from the Wolvesâ€™ perspective, what weâ€™ve been reporting all week, that Klutch Sports has not yet told any team interested in LeBron James theyâ€™re out of the bidding for his free agency. 

Finch made his pitch to LeBron live on @BleacherReport, that Minnesota believes theyâ€™re his best basketball fit, with a clear opening at forward.",,0
2075729787050451025,ESPNNBA,https://x.com/ESPNNBA/status/2075729787050451025,ESPN - NBA,2026-07-10T23:52:01Z,"â€œThe only rightful farewell tour would be with the Cleveland Cavaliers.â€

Charles Barkley weighed in on where LeBron James should finish his career ðŸ‘€ https://t.co/AV9frVnB8U",,0
2076747549017329929,ESPNNBA,https://x.com/ESPNNBA/status/2076747549017329929,ESPN - NBA,2026-07-13T19:16:14Z,"""This is the storybook ending.""

@KendrickPerkins and  @BannedMacMahon would love to see LeBron back in Cleveland ðŸ‘€ https://t.co/M0tWYtlUVP",,0
2076748167144722710,ShamsCharania,https://x.com/ShamsCharania/status/2076748167144722710,Shams Charania,2026-07-13T19:18:41Z,Discussing a LeBron James decision inching closer for NBA Today: https://t.co/cin2LRhZii,,0
2076794332372418795,ESPNNBA,https://x.com/ESPNNBA/status/2076794332372418795,ESPN - NBA,2026-07-13T22:22:08Z,"RT @SportsCenter: ""The voice notes have all been listened to, the rosters are set, the decks are all laid out.""

@ShamsCharania says we are ""inching closer"" to LeBron's decision ðŸ¿ https://t.co/WtMq41GG9L",,0
2076826779109699979,ChrisBHaynes,https://x.com/ChrisBHaynes/status/2076826779109699979,Chris Haynes,2026-07-14T00:31:04Z,"RT @NBAonPrime: ""I've talked to LeBron James' agent Rich Paul and he said [LeBron] has all the information needed. So now it's all up to LeBron James to make a decision.""

@ChrisBHaynes with an update on LeBron James' free agency. https://t.co/y0N042t5zv",,0
2076827727328620877,TheSteinLine,https://x.com/TheSteinLine/status/2076827727328620877,Marc Stein,2026-07-14T00:34:50Z,"RT @NBAonPrime: ""I've talked to LeBron James' agent Rich Paul and he said [LeBron] has all the information needed. So now it's all up to LeBron James to make a decision.""

@ChrisBHaynes with an update on LeBron James' free agency. https://t.co/y0N042t5zv",,0
2077102895905083902,TheSteinLine,https://x.com/TheSteinLine/status/2077102895905083902,Marc Stein,2026-07-14T18:48:15Z,"LeBron Watch 2026 is covered at length in this piece as well as the Bucks, Nuggets, Mavericks, Heat, Pelicans and additional Summer League In Vegas topics. 

The latest Late Night NBA Intel from late last night: https://t.co/mNpuuR42uP",,0
2077112062732357968,ESPNNBA,https://x.com/ESPNNBA/status/2077112062732357968,ESPN - NBA,2026-07-14T19:24:41Z,"""The act or practice of behaving or performing in a showy way in an attempt to impress others. ... If I was in this position dammit I would be grandstanding as well.""

@KendrickPerkins thoughts on LeBron loving the attention during his free agency ðŸ¿ https://t.co/PoUz3tYiCR",,0
2077439879139795084,TheSteinLine,https://x.com/TheSteinLine/status/2077439879139795084,Marc Stein,2026-07-15T17:07:18Z,LeBron Jamesâ€™ first scheduled appearance at @FanaticsFest on Thursday in New York is a @mindthegamepod recording in front of a live audience alongside Indianaâ€™s Tyrese Haliburton â€” sitting in for Steve Nash â€” at 1:15 PM ET. https://t.co/72lz6SeGWg,,0
2077445373338013803,ESPNNBA,https://x.com/ESPNNBA/status/2077445373338013803,ESPN - NBA,2026-07-15T17:29:08Z,"""If heâ€™s golfing with Draymond and Kevin Hart out here in California, donâ€™t you think heâ€™s going to the Warriors at the end of the day?""

@richeisen discusses all of LeBron Jamesâ€™ options in free agency ðŸ‘€ https://t.co/3LpXBEUjZv",,0
2077462104928371071,ESPNNBA,https://x.com/ESPNNBA/status/2077462104928371071,ESPN - NBA,2026-07-15T18:35:37Z,"""There's true interest, obviously, in Steph joining up with LeBron. Probably because he feels that there's some sort of chance of it happening.""

@mcten talks about Steph Curry's involvement in LeBron's free agency ðŸ‘€ https://t.co/lOM1XHzPur",,0
2077473306370781625,ESPNNBA,https://x.com/ESPNNBA/status/2077473306370781625,ESPN - NBA,2026-07-15T19:20:08Z,"""It would be a great story. It would be fun. It would not be a legitimate contender.""

â€”@BannedMacMahon believes the Warriors need more than LeBron James to contend for another championship ðŸ‘€ https://t.co/6anYjqo2fo",,0
1820902886597120000,David_Ornstein,https://x.com/David_Ornstein/status/1820902886597128366,David Ornstein,2024-08-06T19:20:53Z,ðŸš¨ Julian Alvarez has agreed personal terms ahead of proposed move from Manchester City to Atletico Madrid. Approval of 24yo Argentina striker was key final step after deal struck between #Atletico &amp; #MCFC worth up to â‚¬95m. With @SamLee for @TheAthleticFC https://t.co/Z0BQVXlNaz https://t.co/nglDsh1V2Z,,0
182073341544175,David_Ornstein,https://x.com/David_Ornstein/status/1820733415441756342,David Ornstein,2024-08-06T08:07:28Z,ðŸš¨ Atletico Madrid reach total agreement with Manchester City to sign Julian Alvarez. Deal worth up to â‚¬95m including add-ons- roughly ~Â£82m. Club record sale for #MCFC. 24yo has to finalise personal terms prior to completing #Atletico move @TheAthleticFC https://t.co/lnoQZGUDGP,,0
182048115245053,David_Ornstein,https://x.com/David_Ornstein/status/1820481152450535729,David Ornstein,2024-08-05T15:25:04Z,ðŸš¨ Julian Alvarez progress has resulted in Atletico Madrid softening stance on Samu Omorodion sale + Chelsea working on deal to sign 20yo striker for ~â‚¬40m. Independent of Lukaku / Osimhen talks between #CFC &amp; Napoli - expected to continue @TheAthleticFC https://t.co/5PCZMsAETj,,0
182048013184205,David_Ornstein,https://x.com/David_Ornstein/status/1820480131842052513,David Ornstein,2024-08-05T15:21:00Z,ðŸš¨ EXCLUSIVE: Atletico Madrid close to striking deal with Man City to sign Julian Alvarez. Not fully agreed but now in sight - clubs negotiating final price &amp; payment terms. Would be at least 5x Â£14m #MCFC paid in 2022 + 24yo keen on #Atleti @TheAthleticFC https://t.co/5PCZMsAETj,,0
206554935264772,JacobsBen,https://x.com/JacobsBen/status/2065549352647721004,Ben Jacobs,2026-06-12T21:38:36Z,"Arsenal are in talks with Club Brugge for Christos Tzolis as @HandofArsenal called. Belgium side want close to Â£35m.

As previously revealed on @talkSPORT, Morgan Rogers remains a leading target in addition.

Bradley Barcola and Junior Kroupi are the other viable options for a starting left-wing spot at the club. 

Liverpool also tracking Barcola. PSG are prepared to consider a sale if they reinforce with another attacker even though contract extensions talks are also active.

Julian Alvarez also a dream target for Arsenal. 

Jeremy Monga talks remain advanced.

Arsenal also working on outgoings. Saudi interest in Gabriel Martinelli remains.

Bournemouth one club who have enquired on Leandro Trossard, who is also drawing interest from Europe.ðŸ”´",,0
206437521256580,JacobsBen,https://x.com/JacobsBen/status/2064375212565807228,Ben Jacobs,2026-06-09T15:52:59Z,"Julian Alvarez's â‚¬500m clause is more complicated than it appears with provisions for certain #UCL clubs to do a deal cheaper.

Atletico Madrid continue to point to this number and deny active negotiations. Barcelona have had a â‚¬100m bid rejected.ðŸ‡¦ðŸ‡·

https://t.co/eOYLNcD62K",,0
206007960217786,JacobsBen,https://x.com/JacobsBen/status/2060079602177863770,Ben Jacobs,2026-05-28T19:23:46Z,"Julian Alvarez has made it clear he wants to join Barcelona.

Atletico Madrid had hoped he might sign a new deal, but Alvarez is pushing to leave.â¬‡ï¸",,0
206000350656455,JacobsBen,https://x.com/JacobsBen/status/2060003506564554904,Ben Jacobs,2026-05-28T14:21:23Z,"Barcelona set to place an opening bid for Julian Alvarez of around â‚¬100m.

Atletico Madrid want significantly more than the â‚¬120m Barcelona paid for Antoine Griezmann in 2019.
 
Alvarez has made it clear he wants the move.ðŸ‡¦ðŸ‡· https://t.co/M1IwbeVJBI",,0
205993267876213,JacobsBen,https://x.com/JacobsBen/status/2059932678762135760,Ben Jacobs,2026-05-28T09:39:56Z,"Barcelona's dream target remains Julian Alvarez.

Deco has been holding meetings since January, as revealed on @talkSPORT.

Alvarez has made it clear he wants to join Barcelona if the clubs agree a fee.

Atletico Madrid are currently asking for more than Barcelona paid when they signed Antoine Griezmann in 2019.

An opening bid is expected.ðŸ‡¦ðŸ‡·",,0
205964056446368,JacobsBen,https://x.com/JacobsBen/status/2059640564463685848,Ben Jacobs,2026-05-27T14:19:11Z,"Gordon has indicated he's open to Barcelona, while broad terms in place with Bayern.

#NUFC have directly told Barcelona and Bayern their valuation. Barcelona now expected to make a formal bid.

A pivot away from Julian Alvarez and Joao Pedro due to the cost of former, and latter not being for sale.â¬‡ï¸",,0
